what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220721023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220724585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220724693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220724694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220725077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220766184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340220767855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340221967472
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1340221969865
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1340221970274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340221970360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340221972653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340221973794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340221973869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340221979006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340221982570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340221984984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222012920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340222019167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222069072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222319349
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340222319495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222321289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222321348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222323090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222351577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222365008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340222377323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340222377324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222377394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222379673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222585098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222589744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340222592573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340222592573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222592591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340222594593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223338362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223340705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223342252
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340223343437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340223347160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223358068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223359486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340223362867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223364454
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340223365689
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1340223366190
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1340236331423
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1340236331424
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1340236331424
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1340236331471
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1340236331471
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1340236331540
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1340236331571
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1340236331615
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1340236331660
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1340236331660
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1340236331709
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1340236331709
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1340236331723
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1340236331723
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1340236331751
